fac_sex_female,fac_sex_male,fac_ses_lower,fac_ses_upper,fac_immigrant_no,fac_immigrant_yes,num_birthdate,fac_parish,time,event
1.0,0.0,0.0,1.0,1.0,0.0,1798.7,5.0,9.750999999999998,1
1.0,0.0,1.0,0.0,0.0,1.0,1841.478,5.0,3.3519999999999968,0
1.0,0.0,0.0,1.0,0.0,1.0,1829.864,5.0,14.965999999999994,0
1.0,0.0,1.0,0.0,1.0,0.0,1764.082,5.0,14.739000000000004,1
1.0,0.0,1.0,0.0,1.0,0.0,1766.114,5.0,20.218000000000004,1
0.0,1.0,1.0,0.0,1.0,0.0,1771.893,5.0,11.336,1
1.0,0.0,1.0,0.0,1.0,0.0,1797.73,5.0,3.741,0
1.0,0.0,1.0,0.0,0.0,1.0,1809.117,5.0,16.122,1
1.0,0.0,1.0,0.0,1.0,0.0,1838.691,5.0,6.140000000000001,0
1.0,0.0,1.0,0.0,0.0,1.0,1789.114,5.0,17.061000000000007,1
1.0,0.0,1.0,0.0,1.0,0.0,1829.311,5.0,6.520000000000003,0
0.0,1.0,1.0,0.0,0.0,1.0,1784.074,5.0,25.03400000000001,1
0.0,1.0,0.0,1.0,0.0,1.0,1771.431,5.0,30.0,0
0.0,1.0,1.0,0.0,1.0,0.0,1799.08,5.0,14.474000000000004,1
0.0,1.0,1.0,0.0,1.0,0.0,1806.524,5.0,27.577,1
0.0,1.0,1.0,0.0,0.0,1.0,1830.439,5.0,1.392000000000003,0
1.0,0.0,1.0,0.0,1.0,0.0,1772.049,5.0,20.149,1
1.0,0.0,1.0,0.0,1.0,0.0,1797.185,5.0,2.8430000000000035,1
0.0,1.0,0.0,1.0,1.0,0.0,1808.975,5.0,24.335,1
0.0,1.0,1.0,0.0,0.0,1.0,1771.198,5.0,17.86,1
1.0,0.0,1.0,0.0,1.0,0.0,1810.809,5.0,28.141000000000005,1
0.0,1.0,1.0,0.0,0.0,1.0,1805.81,5.0,2.7310000000000016,1
1.0,0.0,1.0,0.0,1.0,0.0,1775.567,5.0,6.600000000000001,1
0.0,1.0,0.0,1.0,1.0,0.0,1780.972,5.0,28.015,1
1.0,0.0,0.0,1.0,1.0,0.0,1773.117,5.0,30.0,0
1.0,0.0,1.0,0.0,1.0,0.0,1820.235,5.0,1.6360000000000028,0
1.0,0.0,1.0,0.0,1.0,0.0,1830.188,5.0,2.6430000000000007,0
1.0,0.0,1.0,0.0,0.0,1.0,1768.715,5.0,11.645000000000003,1
0.0,1.0,1.0,0.0,1.0,0.0,1826.341,5.0,18.489999999999995,0
1.0,0.0,1.0,0.0,1.0,0.0,1836.424,5.0,5.405999999999999,0
0.0,1.0,1.0,0.0,1.0,0.0,1838.519,5.0,6.311999999999998,0
0.0,1.0,1.0,0.0,0.0,1.0,1772.189,5.0,30.0,0
0.0,1.0,1.0,0.0,1.0,0.0,1807.904,5.0,30.0,0
1.0,0.0,1.0,0.0,1.0,0.0,1810.472,5.0,16.444999999999993,1
0.0,1.0,1.0,0.0,0.0,1.0,1782.053,5.0,0.0670000000000001,1
0.0,1.0,0.0,1.0,1.0,0.0,1796.263,5.0,29.491,1
0.0,1.0,1.0,0.0,0.0,1.0,1818.086,5.0,18.843000000000004,1
1.0,0.0,1.0,0.0,0.0,1.0,1771.34,5.0,6.252000000000002,1
0.0,1.0,1.0,0.0,1.0,0.0,1809.043,5.0,14.211,1
0.0,1.0,1.0,0.0,0.0,1.0,1820.906,5.0,23.925,0
1.0,0.0,1.0,0.0,0.0,1.0,1830.261,5.0,14.569000000000004,0
0.0,1.0,1.0,0.0,1.0,0.0,1770.505,5.0,15.396,1
0.0,1.0,1.0,0.0,1.0,0.0,1763.428,5.0,17.239000000000004,1
0.0,1.0,1.0,0.0,0.0,1.0,1841.955,5.0,2.8759999999999977,0
0.0,1.0,1.0,0.0,0.0,1.0,1776.731,5.0,16.441999999999993,1
0.0,1.0,1.0,0.0,0.0,1.0,1834.344,5.0,0.3160000000000025,1
1.0,0.0,1.0,0.0,1.0,0.0,1784.496,5.0,7.506,1
1.0,0.0,1.0,0.0,1.0,0.0,1794.62,5.0,15.804000000000002,1
1.0,0.0,1.0,0.0,1.0,0.0,1795.869,5.0,12.000999999999998,1
1.0,0.0,1.0,0.0,0.0,1.0,1798.114,5.0,14.013999999999996,1
1.0,0.0,1.0,0.0,0.0,1.0,1834.571,5.0,10.259999999999998,0
1.0,0.0,1.0,0.0,0.0,1.0,1772.643,5.0,13.997,1
0.0,1.0,1.0,0.0,0.0,1.0,1827.376,5.0,17.455,0
0.0,1.0,1.0,0.0,0.0,1.0,1843.488,5.0,1.3430000000000035,0
0.0,1.0,1.0,0.0,1.0,0.0,1766.01,5.0,30.0,0
0.0,1.0,1.0,0.0,1.0,0.0,1769.999,5.0,24.795,1
1.0,0.0,1.0,0.0,1.0,0.0,1779.439,5.0,5.203000000000003,1
1.0,0.0,1.0,0.0,1.0,0.0,1834.015,5.0,6.8160000000000025,0
0.0,1.0,1.0,0.0,0.0,1.0,1808.504,5.0,21.680000000000007,1
1.0,0.0,1.0,0.0,0.0,1.0,1817.596,5.0,18.047,1
0.0,1.0,1.0,0.0,0.0,1.0,1764.706,5.0,23.421000000000006,1
1.0,0.0,1.0,0.0,0.0,1.0,1767.05,5.0,4.0589999999999975,1
1.0,0.0,1.0,0.0,1.0,0.0,1810.387,5.0,18.613,1
0.0,1.0,1.0,0.0,1.0,0.0,1814.185,5.0,5.554000000000002,1
1.0,0.0,0.0,1.0,0.0,1.0,1767.003,5.0,17.759,1
1.0,0.0,0.0,1.0,1.0,0.0,1805.443,5.0,16.781999999999996,1
0.0,1.0,0.0,1.0,0.0,1.0,1780.98,5.0,17.022999999999996,1
0.0,1.0,1.0,0.0,1.0,0.0,1788.151,5.0,4.554000000000002,1
0.0,1.0,0.0,1.0,1.0,0.0,1808.047,5.0,2.3149999999999977,1
0.0,1.0,0.0,1.0,1.0,0.0,1774.171,5.0,16.182000000000002,1
0.0,1.0,0.0,1.0,1.0,0.0,1778.735,5.0,22.068,1
0.0,1.0,0.0,1.0,0.0,1.0,1777.791,5.0,10.542000000000002,1
0.0,1.0,0.0,1.0,1.0,0.0,1763.737,5.0,19.339,1
1.0,0.0,1.0,0.0,1.0,0.0,1770.031,5.0,28.182,1
0.0,1.0,1.0,0.0,1.0,0.0,1773.013,5.0,24.251000000000005,1
1.0,0.0,0.0,1.0,1.0,0.0,1780.646,5.0,7.661999999999999,1
1.0,0.0,0.0,1.0,1.0,0.0,1779.192,5.0,7.881,1
0.0,1.0,0.0,1.0,0.0,1.0,1803.296,5.0,30.0,0
0.0,1.0,1.0,0.0,0.0,1.0,1763.524,5.0,28.322000000000003,1
1.0,0.0,1.0,0.0,0.0,1.0,1771.496,5.0,21.713,1
0.0,1.0,0.0,1.0,1.0,0.0,1781.695,5.0,20.617000000000004,1
1.0,0.0,1.0,0.0,1.0,0.0,1791.622,5.0,30.0,0
1.0,0.0,1.0,0.0,0.0,1.0,1794.793,5.0,30.0,0
1.0,0.0,0.0,1.0,0.0,1.0,1784.715,5.0,22.063,1
1.0,0.0,1.0,0.0,1.0,0.0,1820.271,5.0,10.561,0
1.0,0.0,1.0,0.0,1.0,0.0,1773.128,5.0,27.782,1
0.0,1.0,1.0,0.0,1.0,0.0,1790.133,5.0,7.911000000000001,1
1.0,0.0,1.0,0.0,0.0,1.0,1815.633,5.0,29.198,0
1.0,0.0,0.0,1.0,1.0,0.0,1779.211,5.0,6.942,1
1.0,0.0,1.0,0.0,1.0,0.0,1785.147,5.0,22.055000000000007,1
0.0,1.0,1.0,0.0,0.0,1.0,1815.639,5.0,15.194000000000004,0
0.0,1.0,1.0,0.0,0.0,1.0,1817.916,5.0,1.9149999999999991,0
1.0,0.0,1.0,0.0,0.0,1.0,1812.162,5.0,30.0,0
0.0,1.0,1.0,0.0,0.0,1.0,1773.224,5.0,9.104999999999997,1
1.0,0.0,1.0,0.0,1.0,0.0,1825.949,5.0,7.881,0
0.0,1.0,1.0,0.0,0.0,1.0,1833.402,5.0,2.646000000000001,1
1.0,0.0,1.0,0.0,0.0,1.0,1841.081,5.0,3.7490000000000014,0
1.0,0.0,0.0,1.0,0.0,1.0,1844.244,5.0,0.5870000000000033,0
1.0,0.0,1.0,0.0,0.0,1.0,1833.728,5.0,11.103000000000002,0
1.0,0.0,0.0,1.0,1.0,0.0,1782.612,5.0,15.989999999999997,1
1.0,0.0,1.0,0.0,0.0,1.0,1840.69,5.0,4.140999999999998,0
0.0,1.0,1.0,0.0,0.0,1.0,1832.077,5.0,12.753999999999998,0
0.0,1.0,0.0,1.0,0.0,1.0,1805.046,5.0,9.786,0
0.0,1.0,1.0,0.0,0.0,1.0,1828.11,5.0,16.319000000000003,0
1.0,0.0,1.0,0.0,0.0,1.0,1800.682,5.0,30.0,0
1.0,0.0,1.0,0.0,1.0,0.0,1834.412,5.0,10.418999999999995,0
0.0,1.0,1.0,0.0,1.0,0.0,1836.914,5.0,5.398000000000003,1
1.0,0.0,1.0,0.0,0.0,1.0,1767.181,5.0,22.92,1
0.0,1.0,0.0,1.0,1.0,0.0,1799.132,5.0,25.964,1
0.0,1.0,0.0,1.0,1.0,0.0,1780.561,5.0,2.271000000000001,0
1.0,0.0,0.0,1.0,0.0,1.0,1769.728,5.0,12.671999999999995,1
1.0,0.0,1.0,0.0,1.0,0.0,1785.9,5.0,29.047,1
0.0,1.0,0.0,1.0,0.0,1.0,1793.029,5.0,9.795000000000002,1
1.0,0.0,1.0,0.0,0.0,1.0,1778.899,5.0,27.046000000000006,1
1.0,0.0,1.0,0.0,1.0,0.0,1776.036,5.0,13.479999999999997,1
0.0,1.0,1.0,0.0,1.0,0.0,1780.841,5.0,4.557000000000002,1
0.0,1.0,1.0,0.0,0.0,1.0,1844.69,5.0,0.2370000000000018,0
1.0,0.0,1.0,0.0,0.0,1.0,1842.089,5.0,2.838000000000001,0
0.0,1.0,0.0,1.0,0.0,1.0,1820.69,5.0,10.418999999999995,1
1.0,0.0,0.0,1.0,0.0,1.0,1824.813,5.0,20.018,0
0.0,1.0,1.0,0.0,0.0,1.0,1770.998,5.0,20.771,0
1.0,0.0,1.0,0.0,0.0,1.0,1763.997,5.0,27.771,1
0.0,1.0,1.0,0.0,0.0,1.0,1817.188,5.0,27.643,0
1.0,0.0,1.0,0.0,0.0,1.0,1816.118,5.0,25.165000000000006,1
0.0,1.0,0.0,1.0,1.0,0.0,1836.26,5.0,8.570999999999998,0
0.0,1.0,1.0,0.0,1.0,0.0,1809.667,5.0,17.364999999999995,1
0.0,1.0,1.0,0.0,1.0,0.0,1793.136,5.0,6.868000000000002,1
0.0,1.0,1.0,0.0,0.0,1.0,1800.4,5.0,30.0,0
1.0,0.0,1.0,0.0,0.0,1.0,1776.999,5.0,4.042000000000002,1
0.0,1.0,0.0,1.0,1.0,0.0,1767.064,5.0,30.0,0
1.0,0.0,0.0,1.0,0.0,1.0,1807.943,5.0,28.059,1
1.0,0.0,1.0,0.0,0.0,1.0,1795.151,5.0,21.997,1
1.0,0.0,0.0,1.0,1.0,0.0,1776.14,5.0,14.566999999999991,1
0.0,1.0,0.0,1.0,1.0,0.0,1782.119,5.0,12.133000000000004,1
0.0,1.0,0.0,1.0,1.0,0.0,1789.161,5.0,19.290000000000006,0
0.0,1.0,1.0,0.0,1.0,0.0,1769.536,5.0,19.52,1
1.0,0.0,1.0,0.0,1.0,0.0,1800.778,5.0,9.576,1
1.0,0.0,1.0,0.0,1.0,0.0,1812.553,5.0,7.555,1
1.0,0.0,1.0,0.0,1.0,0.0,1822.261,5.0,21.283,1
1.0,0.0,1.0,0.0,0.0,1.0,1766.905,5.0,0.0889999999999986,0
1.0,0.0,1.0,0.0,0.0,1.0,1767.001,5.0,20.951,1
1.0,0.0,1.0,0.0,0.0,1.0,1816.674,5.0,20.694000000000003,1
0.0,1.0,0.0,1.0,0.0,1.0,1779.37,5.0,30.0,0
1.0,0.0,0.0,1.0,0.0,1.0,1787.688,5.0,18.72,1
1.0,0.0,0.0,1.0,1.0,0.0,1768.156,5.0,18.739000000000004,1
0.0,1.0,1.0,0.0,1.0,0.0,1777.67,5.0,27.349999999999994,1
0.0,1.0,1.0,0.0,0.0,1.0,1796.131,5.0,1.1400000000000006,1
0.0,1.0,1.0,0.0,0.0,1.0,1809.878,5.0,28.648,1
0.0,1.0,1.0,0.0,1.0,0.0,1834.689,5.0,3.8370000000000033,0
0.0,1.0,1.0,0.0,0.0,1.0,1798.505,5.0,17.403000000000006,1
0.0,1.0,1.0,0.0,1.0,0.0,1836.819,5.0,8.012,0
1.0,0.0,1.0,0.0,0.0,1.0,1805.087,5.0,12.299999999999995,1
1.0,0.0,1.0,0.0,1.0,0.0,1840.619,5.0,4.212000000000003,0
0.0,1.0,0.0,1.0,1.0,0.0,1819.992,5.0,16.839,0
0.0,1.0,1.0,0.0,0.0,1.0,1812.197,5.0,8.639000000000003,1
1.0,0.0,1.0,0.0,0.0,1.0,1820.438,5.0,24.393,0
0.0,1.0,1.0,0.0,1.0,0.0,1844.553,5.0,0.2779999999999987,0
0.0,1.0,1.0,0.0,1.0,0.0,1765.654,5.0,23.344,1
0.0,1.0,1.0,0.0,1.0,0.0,1795.507,5.0,3.8320000000000007,1
0.0,1.0,0.0,1.0,0.0,1.0,1779.206,5.0,8.765,1
1.0,0.0,0.0,1.0,0.0,1.0,1771.307,5.0,1.918,1
0.0,1.0,1.0,0.0,0.0,1.0,1833.856,5.0,4.149000000000001,1
1.0,0.0,1.0,0.0,0.0,1.0,1839.696,5.0,1.134999999999998,0
0.0,1.0,1.0,0.0,0.0,1.0,1809.352,5.0,19.687,0
1.0,0.0,0.0,1.0,0.0,1.0,1843.209,5.0,1.622,0
0.0,1.0,1.0,0.0,0.0,1.0,1810.234,5.0,13.54,1
1.0,0.0,1.0,0.0,0.0,1.0,1812.036,5.0,21.326,1
0.0,1.0,1.0,0.0,0.0,1.0,1780.222,5.0,11.915999999999997,1
1.0,0.0,1.0,0.0,0.0,1.0,1781.333,5.0,17.840999999999994,1
0.0,1.0,1.0,0.0,0.0,1.0,1824.684,5.0,16.146,0
1.0,0.0,1.0,0.0,0.0,1.0,1830.237,5.0,10.594,0
1.0,0.0,1.0,0.0,0.0,1.0,1817.062,5.0,27.769000000000005,0
1.0,0.0,1.0,0.0,0.0,1.0,1799.474,5.0,2.985999999999997,1
0.0,1.0,1.0,0.0,0.0,1.0,1777.369,5.0,10.479,1
0.0,1.0,1.0,0.0,0.0,1.0,1834.45,5.0,9.616999999999996,1
1.0,0.0,1.0,0.0,0.0,1.0,1839.053,5.0,5.777999999999999,0
0.0,1.0,1.0,0.0,0.0,1.0,1768.252,5.0,27.259,1
1.0,0.0,0.0,1.0,0.0,1.0,1765.87,5.0,22.873000000000005,1
1.0,0.0,1.0,0.0,0.0,1.0,1802.018,5.0,0.8149999999999977,0
0.0,1.0,1.0,0.0,0.0,1.0,1806.278,5.0,13.313000000000002,0
0.0,1.0,0.0,1.0,0.0,1.0,1837.996,5.0,6.835000000000001,0
0.0,1.0,1.0,0.0,0.0,1.0,1822.667,5.0,16.400999999999996,1
1.0,0.0,1.0,0.0,0.0,1.0,1821.188,5.0,20.642,0
1.0,0.0,1.0,0.0,0.0,1.0,1795.997,5.0,8.759999999999998,1
1.0,0.0,1.0,0.0,0.0,1.0,1796.036,5.0,3.796,0
0.0,1.0,1.0,0.0,0.0,1.0,1796.167,5.0,4.6640000000000015,0
1.0,0.0,1.0,0.0,0.0,1.0,1796.745,5.0,4.085999999999999,0
0.0,1.0,1.0,0.0,0.0,1.0,1799.518,5.0,20.313,0
1.0,0.0,1.0,0.0,0.0,1.0,1798.585,5.0,16.223,0
0.0,1.0,1.0,0.0,0.0,1.0,1817.667,5.0,27.164,0
1.0,0.0,1.0,0.0,0.0,1.0,1824.917,5.0,19.914,0
0.0,1.0,1.0,0.0,0.0,1.0,1811.269,5.0,2.6129999999999995,0
1.0,0.0,1.0,0.0,0.0,1.0,1811.4,5.0,2.482,0
1.0,0.0,1.0,0.0,0.0,1.0,1819.277,5.0,25.554,0
0.0,1.0,0.0,1.0,0.0,1.0,1809.415,5.0,3.3909999999999982,0
1.0,0.0,1.0,0.0,0.0,1.0,1816.589,5.0,2.219000000000001,0
1.0,0.0,1.0,0.0,0.0,1.0,1827.233,5.0,8.655999999999999,0
0.0,1.0,1.0,0.0,0.0,1.0,1820.0,5.0,1.8059999999999967,0
0.0,1.0,0.0,1.0,0.0,1.0,1820.26,5.0,3.621000000000002,0
1.0,0.0,0.0,1.0,0.0,1.0,1818.475,5.0,5.405999999999999,0
0.0,1.0,1.0,0.0,0.0,1.0,1826.196,5.0,18.635000000000005,0
1.0,0.0,1.0,0.0,0.0,1.0,1832.999,5.0,11.832,0
0.0,1.0,1.0,0.0,0.0,1.0,1827.504,5.0,8.326999999999998,0
0.0,1.0,1.0,0.0,0.0,1.0,1831.02,5.0,6.786000000000001,0
1.0,0.0,1.0,0.0,0.0,1.0,1829.697,5.0,8.107999999999997,0
0.0,1.0,0.0,1.0,0.0,1.0,1825.604,5.0,19.227000000000004,0
0.0,1.0,1.0,0.0,0.0,1.0,1837.862,5.0,6.969000000000001,0
0.0,1.0,1.0,0.0,0.0,1.0,1839.86,5.0,4.9709999999999965,0
0.0,1.0,1.0,0.0,0.0,1.0,1842.85,5.0,1.9810000000000016,0
0.0,1.0,1.0,0.0,0.0,1.0,1842.157,5.0,2.6739999999999995,0
1.0,0.0,1.0,0.0,0.0,1.0,1842.289,5.0,0.5189999999999984,0
1.0,0.0,0.0,1.0,0.0,1.0,1841.123,5.0,3.7079999999999984,0
0.0,1.0,0.0,1.0,0.0,1.0,1842.804,5.0,2.027000000000001,0
