,fold0_variance,fold0_old_variance
94,"[7247, 2926, 5529, 2826, 4954, 2298, 3143, 7722, 1342, 1061, 3464, 4446, 7299, 4517, 3111, 1877, 5115, 3015, 4300, 4938, 3872, 3244, 6459, 2579, 6528, 2663, 7421, 1125, 2436, 6024, 6390, 5831, 553, 1641, 1984, 857, 6936, 6918, 111, 1275, 2447, 5046, 4620, 52, 960, 4436, 4279, 1613, 2360, 1886, 655, 3881, 658, 3354, 2122, 4364, 3198, 3215, 6089, 5088, 7538, 131, 5401, 1804, 123, 4748, 3882, 2423, 6841, 1932, 116, 2672, 1566, 4902, 5905]","[1290, 5850, 5898, 3810, 6509, 4922, 145, 7556, 5516, 2447, 5999, 2021, 7425, 1026, 7237, 4213, 6827, 6468, 1965, 1901, 1013, 5758, 506, 6936, 4606, 4684, 2412, 1501, 198, 3798, 5354, 5910, 400, 437, 3051, 3039, 14, 2807, 2645, 5794, 2574, 7310, 5067, 7561, 1338, 545, 1895, 4674, 6205, 4954, 2923, 3981, 1816, 6063, 768, 935, 3019, 1307, 2740, 1358, 1346, 2340, 7286, 4442, 7407, 1719, 237, 4607, 4972, 1850, 2169, 3917, 3433, 6764, 7595]"
95,"[19, 4447, 5571, 4931, 2423, 5904, 2737, 1508, 6807, 2077, 883, 4371, 5711, 3019, 517, 7155, 3538, 3111, 5537, 3143, 1877, 4366, 1786, 439, 7910, 6245, 2074, 3510, 7574, 6838, 2251, 4765, 5509, 4915, 6457, 6818, 494, 212, 1491, 1854, 3628, 6547, 4504, 4662, 6052, 7226, 4704, 6738, 4679, 5684, 6121, 4832, 4674, 2824, 4513, 7660, 1438, 773, 7930, 1249, 2328, 7443, 7375, 4702, 4817, 2062, 7517, 1238, 7723, 77, 5753, 1394, 3198, 5227, 5398]","[3760, 7595, 2767, 48, 3183, 1727, 400, 7751, 3433, 1290, 5021, 5999, 5125, 461, 2596, 619, 3242, 2645, 4464, 2819, 6615, 1, 3452, 6427, 6807, 2466, 6400, 1936, 4682, 2928, 7286, 2769, 5271, 2768, 7277, 3471, 840, 4506, 2045, 916, 2987, 1969, 6108, 6703, 4232, 4697, 1661, 3720, 31, 760, 4798, 4927, 2794, 7117, 335, 3641, 679, 62, 5930, 731, 1765, 1148, 1652, 3759, 233, 475, 532, 3124, 2738, 3855, 5800, 5302, 4672, 4693, 1904]"
96,"[7574, 19, 7219, 6205, 3928, 1907, 3242, 3250, 4806, 5049, 5866, 48, 5294, 7304, 7484, 553, 5441, 7844, 4868, 4989, 4491, 6910, 7702, 2093, 1877, 1392, 7326, 3433, 3143, 3917, 1131, 7335, 200, 4074, 173, 1108, 7858, 4204, 6253, 5200, 2138, 6718, 645, 1015, 6089, 3533, 2826, 3603, 4571, 7006, 3473, 4954, 1842, 3647, 3284, 7733, 214, 2590, 2987, 5583, 4566, 4849, 7114, 6568, 2838, 3641, 7774, 2931, 7922, 2926, 1713, 3384, 1715, 4073, 509]","[3440, 461, 4447, 301, 4525, 2896, 4141, 2819, 1660, 613, 3881, 2447, 5711, 2769, 171, 48, 5271, 2645, 2343, 3037, 4324, 1427, 5999, 5288, 4672, 774, 3870, 3238, 4954, 3697, 6012, 4004, 7115, 2703, 5395, 6207, 3873, 3841, 2812, 1944, 3299, 3183, 506, 1793, 2574, 1886, 7411, 3605, 1052, 5403, 841, 5898, 7494, 808, 3290, 4702, 6128, 5701, 3552, 2973, 6158, 7048, 918, 5667, 6089, 6193, 3054, 647, 2335, 3944, 6900, 5072, 7720, 4894, 3572]"
97,"[3340, 3284, 7042, 2769, 631, 4941, 6595, 2933, 4000, 7681, 1782, 2523, 2595, 1641, 6282, 4323, 3215, 6468, 7000, 7212, 788, 432, 847, 834, 280, 2737, 2987, 6208, 3978, 3235, 1969, 4013, 6515, 2605, 773, 7574, 1427, 335, 301, 3723, 48, 4806, 7051, 5500, 2436, 3098, 2273, 3039, 3882, 2512, 3097, 3406, 974, 4452, 1259, 4710, 3619, 4949, 3428, 7076, 5537, 439, 655, 3143, 6392, 5937, 4571, 6857, 1459, 6739, 5075, 2957, 2409, 4954, 3433]","[19, 4447, 1963, 3019, 5473, 7468, 5049, 7048, 2769, 2127, 4978, 6177, 1144, 1266, 461, 2166, 3932, 4525, 7632, 6473, 4816, 3068, 2040, 4742, 4542, 4401, 2255, 4620, 2315, 2896, 6351, 3861, 2835, 2931, 6568, 3840, 1239, 916, 2262, 2165, 4326, 1965, 6193, 3183, 1969, 3572, 7732, 4814, 2041, 3537, 2703, 7400, 1338, 4702, 2448, 237, 6011, 1866, 1188, 2709, 7100, 5048, 821, 1856, 1508, 6609, 2645, 6564, 2412, 5568, 6061, 5289, 7595, 7219, 6992]"
98,"[4129, 6595, 7726, 5758, 2742, 4694, 1675, 3327, 848, 1392, 7574, 2523, 2255, 8, 4806, 3433, 6202, 687, 6468, 5659, 820, 2826, 335, 3143, 7269, 5840, 3582, 7668, 7375, 1877, 631, 5831, 454, 3299, 1171, 2057, 5725, 4849, 1076, 4967, 5891, 2512, 1950, 3909, 5420, 4000, 7228, 7104, 7041, 7348, 3419, 1869, 1315, 3340, 6900, 497, 7870, 433, 1932, 4619, 7920, 5200, 1456, 1626, 430, 1618, 2890, 3835, 7206, 7253, 3514, 1578, 7226, 7583, 4380]","[461, 3183, 2252, 5111, 19, 4765, 1625, 2080, 520, 410, 2647, 4202, 18, 3981, 5523, 6374, 2896, 7516, 4542, 4954, 3870, 4178, 3073, 2550, 7170, 2929, 7725, 4514, 7425, 5735, 5647, 5008, 4315, 6372, 6524, 6202, 886, 528, 962, 7788, 5701, 7491, 1013, 4460, 3290, 6703, 2509, 2174, 1927, 3675, 2721, 2270, 2615, 4807, 4254, 2826, 4529, 1508, 5898, 566, 4046, 4533, 2298, 2466, 259, 6936, 3079, 48, 6111, 4724, 6328, 1873, 1476, 592, 6992]"
99,"[3284, 5649, 373, 3433, 3340, 3709, 2810, 3585, 6001, 7335, 5898, 4689, 4994, 1822, 4571, 1181, 7443, 4625, 2855, 816, 3882, 3805, 3960, 5496, 3051, 2826, 4849, 4220, 3276, 6595, 3059, 4996, 4750, 1208, 5556, 2436, 4529, 6385, 7625, 7213, 806, 2481, 2583, 1681, 2507, 29, 3976, 4326, 5103, 982, 1656, 1015, 1341, 6788, 5468, 6866, 5629, 4806, 4005, 54, 107, 5650, 6362, 6660, 245, 4690, 2835, 4138, 2516, 2158, 4954, 830, 4826, 7425, 5790]","[19, 2412, 3572, 2251, 2252, 778, 4447, 434, 6427, 4604, 4046, 7075, 2797, 3019, 4533, 4529, 414, 6564, 3833, 5919, 916, 1656, 2574, 4445, 4954, 5084, 647, 2157, 3113, 259, 3183, 2738, 7049, 2835, 5571, 7398, 1265, 1929, 3528, 6401, 2920, 474, 1944, 1969, 424, 2247, 4430, 6794, 3305, 5527, 2896, 2431, 1412, 3471, 5120, 1641, 7468, 2116, 5204, 2647, 3654, 2749, 6323, 804, 2838, 4359, 4199, 3271, 7048, 5695, 615, 4473, 497, 211, 7934]"
100,"[3284, 373, 5758, 4954, 1549, 115, 4401, 4279, 5118, 7335, 4974, 1760, 2436, 841, 7384, 4902, 4504, 7098, 1392, 2826, 2954, 5911, 5122, 6401, 4798, 5854, 5651, 1540, 2866, 538, 2431, 6443, 48, 4000, 522, 3882, 5336, 1884, 7392, 2796, 819, 7726, 566, 2331, 5262, 1941, 6639, 5851, 5236, 2650, 697, 3859, 4499, 3433, 2356, 3610, 3143, 1913, 6141, 1125, 7299, 7249, 4886, 4273, 7756, 1210, 4362, 4491, 559, 1199, 7375, 1240, 6802, 1895, 5827]","[7219, 1842, 3183, 840, 1493, 2252, 1508, 4894, 2928, 979, 6992, 820, 1936, 7048, 2943, 3572, 6889, 1034, 916, 211, 1445, 518, 2266, 5460, 5158, 3405, 1726, 3641, 3284, 4473, 7022, 1535, 7681, 2447, 7398, 2437, 3482, 2695, 6059, 7, 3855, 3605, 1358, 4656, 1346, 6008, 1853, 5543, 2647, 2484, 3235, 6807, 6205, 6703, 1951, 335, 414, 1748, 6401, 6962, 619, 4232, 7237, 2423, 3433, 7425, 2984, 6089, 2838, 5227, 1239, 2749, 4236, 2645, 2672]"
101,"[2436, 3338, 1760, 4884, 506, 5047, 6362, 3110, 522, 2599, 4550, 3882, 4816, 4613, 1679, 3433, 7632, 4656, 1675, 5402, 2288, 5171, 7583, 5045, 1471, 3620, 2991, 2525, 3498, 4807, 900, 6069, 4672, 5972, 2053, 2928, 1346, 4685, 123, 4308, 1609, 788, 1412, 5851, 104, 48, 7411, 4292, 4806, 1618, 1157, 5756, 4932, 214, 7524, 5202, 4070, 5314, 3143, 765, 3017, 3340, 3429, 1878, 4517, 2630, 3078, 6739, 373, 7572, 4060, 3613, 5029, 1703, 3239]","[3159, 520, 1388, 4894, 6889, 5732, 5271, 1239, 678, 4447, 7655, 4986, 3183, 6659, 5849, 2436, 4506, 5831, 3271, 1292, 2703, 6615, 916, 5001, 2251, 7247, 7115, 30, 5030, 1927, 4413, 994, 4131, 4407, 537, 5904, 4607, 5142, 4473, 2000, 3694, 1563, 833, 6059, 5735, 7457, 5057, 3482, 4265, 2412, 3284, 566, 6308, 782, 2212, 1599, 781, 3441, 2838, 3572, 5042, 2030, 2643, 454, 3872, 7510, 19, 4115, 3190, 7629, 3699, 6871, 1438, 5238, 3203]"
102,"[2826, 6701, 3882, 3433, 6950, 4221, 4970, 5832, 169, 722, 2436, 4762, 103, 938, 5898, 7472, 2089, 4954, 760, 522, 4748, 377, 113, 7583, 7194, 5466, 1618, 4483, 1516, 7632, 6544, 6252, 5057, 489, 781, 5366, 7071, 1346, 733, 345, 3510, 3508, 2441, 373, 3687, 7196, 3776, 4545, 6945, 1471, 4072, 6703, 5711, 931, 3073, 4279, 7400, 3302, 3554, 898, 5500, 4827, 1492, 4327, 7751, 827, 7606, 4539, 1046, 576, 5038, 4882, 3760, 6677, 1061]","[3512, 4859, 7727, 4525, 256, 3183, 3749, 7048, 1979, 1508, 1822, 5122, 5854, 4742, 4625, 2127, 3882, 2522, 5264, 645, 4542, 4702, 4236, 1853, 2273, 902, 5089, 3572, 4441, 1312, 4765, 658, 1438, 5047, 5111, 2835, 1947, 211, 5760, 3119, 4966, 2647, 866, 1917, 3784, 479, 2838, 5744, 1727, 4741, 136, 7398, 3033, 1942, 3019, 7400, 3289, 6208, 5648, 4286, 4944, 3452, 1283, 3255, 1295, 1641, 400, 840, 5935, 2769, 3654, 3159, 5021, 2826, 5039]"
103,"[4954, 2826, 2273, 2437, 5331, 7226, 3689, 3510, 3120, 3338, 2593, 3389, 5711, 3433, 6620, 4888, 7219, 2535, 1827, 1371, 2890, 3017, 4566, 4149, 940, 5575, 4648, 6892, 6659, 89, 5468, 6818, 3340, 5681, 2611, 647, 1877, 2436, 672, 211, 4694, 3508, 373, 1983, 4079, 1392, 6336, 6543, 4724, 6392, 1681, 7558, 1584, 622, 62, 2062, 3078, 6337, 7406, 456, 6402, 365, 1680, 1564, 4785, 6313, 2781, 4806, 5736, 155, 7327, 3554, 204, 550, 4311]","[7632, 256, 2835, 1358, 5931, 3159, 3572, 2127, 2987, 2447, 6351, 6832, 1963, 7751, 7269, 4494, 4601, 2864, 5111, 1292, 1308, 1508, 7733, 3830, 3292, 7406, 1108, 4530, 6328, 7326, 5556, 3475, 2297, 3326, 1210, 4065, 4004, 5732, 4346, 7931, 1876, 7491, 2826, 2522, 6521, 6187, 5283, 4789, 6314, 7629, 866, 3981, 1111, 3440, 5244, 7484, 211, 6196, 2790, 3000, 1944, 2152, 3015, 6918, 5047, 1173, 4699, 1621, 7168, 7878, 7530, 3183, 2558, 2078, 5721]"
104,"[1398, 2248, 2579, 2826, 4969, 5244, 2174, 7384, 4333, 1389, 4279, 3510, 3465, 5508, 5898, 4197, 4693, 2447, 1986, 5367, 4882, 7230, 6962, 6100, 5763, 2968, 3097, 6024, 6528, 2518, 3110, 610, 4648, 6193, 5029, 2497, 4524, 684, 1618, 2707, 2145, 5849, 1033, 5291, 5897, 1218, 2092, 5441, 4846, 1392, 4954, 3195, 3039, 4683, 726, 991, 765, 1094, 6515, 3753, 6927, 6622, 6578, 5355, 7836, 5656, 1346, 6310, 7459, 5919, 2163, 4502, 2298, 7219, 5262]","[2447, 1621, 3438, 916, 2835, 2252, 3697, 2819, 140, 237, 1886, 506, 1260, 3019, 7861, 6521, 2797, 1993, 3981, 3111, 2092, 2020, 1832, 4083, 2213, 4941, 3452, 2522, 1159, 4443, 1272, 1837, 3015, 4607, 4202, 4525, 4041, 1942, 2838, 7934, 3572, 1599, 1869, 3090, 5095, 691, 5059, 3039, 2695, 3661, 1651, 3000, 617, 538, 1312, 1290, 30, 6328, 2647, 5875, 1876, 1563, 1438, 3119, 2078, 4954, 3977, 5122, 122, 1625, 1935, 1241, 3123, 4859, 4863]"
105,"[2826, 6776, 846, 1555, 7492, 1699, 2471, 7219, 4659, 3097, 6235, 6485, 3990, 1666, 1606, 3672, 237, 7425, 6883, 1958, 7509, 619, 618, 2579, 6337, 2765, 5897, 4112, 2377, 562, 18, 7891, 6241, 4978, 712, 2117, 1827, 6089, 758, 1201, 7933, 4977, 3340, 631, 7319, 5004, 2930, 5721, 2011, 5441, 3446, 4517, 6170, 5711, 6857, 6051, 7494, 6794, 4366, 5029, 1538, 5854, 408, 1792, 4971, 40, 7115, 2170, 5359, 2576, 6664, 5466, 3537, 4846, 7335]","[1719, 3572, 5021, 4197, 30, 1547, 2447, 2298, 7416, 410, 5717, 1350, 703, 3540, 5831, 592, 1341, 5420, 1171, 4202, 3977, 6818, 1792, 1508, 647, 3583, 5854, 6187, 1400, 6343, 7247, 7762, 4748, 5097, 5659, 3405, 916, 2691, 3299, 3073, 5884, 2647, 3512, 2255, 3960, 2768, 6459, 6739, 6496, 25, 3159, 203, 6888, 7157, 6137, 6873, 6907, 5403, 3697, 5466, 7468, 4407, 3425, 6177, 7655, 3473, 6337, 6807, 2838, 2665, 3882, 5460, 3214, 6879, 1107]"
106,"[1668, 959, 6716, 1450, 3714, 672, 2018, 1738, 4954, 7335, 1171, 2576, 6128, 2437, 2826, 4115, 5854, 7862, 2369, 1998, 4966, 3464, 7219, 7751, 327, 6088, 677, 1438, 6739, 4517, 6838, 7706, 3405, 2447, 6300, 7151, 1980, 3068, 2109, 5571, 5323, 6663, 5580, 3338, 4566, 7266, 123, 5373, 3764, 4112, 5029, 7277, 3976, 3634, 7874, 7468, 2359, 7133, 2692, 2315, 7384, 377, 2686, 6375, 4568, 1214, 646, 3429, 6121, 3781, 1260, 1993, 507, 5559, 3301]","[5508, 7583, 1274, 1563, 3882, 2522, 691, 7916, 1034, 2252, 7219, 2447, 4131, 2838, 7362, 724, 5523, 619, 2298, 6660, 846, 1719, 3400, 2769, 1715, 804, 6196, 1501, 1260, 3697, 3572, 7699, 1723, 53, 4292, 4361, 1154, 618, 3641, 3166, 4202, 376, 457, 3433, 6992, 3019, 6615, 2916, 6816, 2525, 2174, 1942, 7513, 211, 256, 5502, 6927, 1970, 5884, 5785, 6337, 647, 4343, 1691, 990, 5972, 1271, 4463, 4229, 6374, 1614, 113, 1928, 1460, 2595]"
107,"[3340, 4954, 522, 4666, 7219, 1689, 7485, 6235, 7384, 572, 435, 738, 4066, 2826, 566, 6835, 3464, 4527, 1549, 439, 5238, 7636, 7407, 6187, 48, 4279, 6474, 2, 5711, 3960, 830, 7475, 5889, 5441, 480, 3095, 5565, 2782, 6883, 3153, 3605, 2160, 5900, 677, 568, 1782, 5222, 1322, 6335, 6313, 4971, 460, 1231, 5042, 6832, 2177, 2437, 7572, 7073, 605, 4959, 2051, 4627, 6362, 532, 3328, 1105, 631, 115, 1147, 3775, 5524, 1438, 2227, 438]","[3440, 2826, 2742, 3658, 6196, 7042, 1719, 3648, 4672, 1634, 1526, 2769, 2522, 6258, 5201, 1599, 2819, 7617, 3997, 4551, 4607, 2120, 2647, 6374, 3882, 6241, 4473, 4707, 5647, 2923, 3452, 4292, 804, 952, 7583, 2152, 5701, 2521, 2590, 7222, 1159, 1508, 7076, 1676, 7507, 2284, 375, 6739, 266, 3433, 3528, 1876, 7517, 6918, 2052, 6328, 4046, 5109, 2018, 4197, 2549, 830, 129, 2446, 2256, 1290, 4004, 4245, 5650, 5716, 1748, 4615, 6074, 1965, 5949]"
108,"[4666, 435, 6546, 815, 7425, 2884, 827, 2436, 765, 7362, 1188, 4279, 7688, 2826, 7729, 1618, 507, 6218, 2654, 1945, 6873, 3340, 516, 7721, 48, 1173, 71, 6782, 7384, 6608, 6379, 2797, 4405, 1939, 6776, 6922, 2597, 6588, 5710, 4893, 7193, 7067, 7099, 4684, 6304, 6109, 3811, 4624, 2879, 354, 522, 804, 1438, 1749, 6653, 1686, 1214, 6543, 6019, 2198, 373, 5575, 3039, 1565, 5681, 4401, 5299, 7588, 6866, 1063, 6401, 1862, 7589, 1864, 5145]","[1719, 5460, 2020, 2447, 6661, 7468, 3572, 6564, 4004, 2354, 840, 370, 3882, 7675, 2838, 4371, 6992, 3400, 4679, 971, 4699, 18, 6918, 1831, 5112, 2152, 6375, 4517, 4954, 3092, 7048, 211, 113, 3127, 916, 5429, 2052, 2923, 1804, 5120, 4346, 1338, 271, 1290, 3079, 3254, 1490, 2987, 2819, 7617, 4473, 7583, 3440, 5335, 3159, 7042, 5647, 1053, 3216, 2916, 1346, 122, 1965, 2729, 1944, 554, 4388, 3635, 2397, 2970, 669, 3113, 5088, 1853, 4551]"
109,"[4279, 1851, 815, 2826, 3239, 1782, 4608, 3678, 4746, 1186, 5029, 6154, 2597, 7219, 601, 1311, 4662, 7310, 5944, 5875, 7682, 6620, 6414, 3159, 6684, 1312, 7696, 3996, 4539, 2256, 2871, 5186, 2838, 6844, 6394, 7567, 7751, 4648, 1983, 6520, 1115, 224, 2908, 5097, 1939, 6089, 2564, 6866, 48, 6543, 7281, 1556, 4362, 672, 7151, 5109, 2557, 1465, 7443, 1865, 7022, 3138, 3976, 4866, 2521, 6336, 1511, 345, 7647, 576, 4893, 69, 4397, 2015, 6117]","[2838, 1719, 3882, 7577, 1917, 6343, 3440, 4966, 3764, 4711, 7048, 2114, 4388, 6622, 317, 1506, 1876, 3781, 1526, 2447, 1748, 4434, 1958, 559, 2809, 5460, 3985, 7275, 6196, 4954, 2260, 5533, 6818, 3019, 3273, 4326, 3389, 3572, 256, 1599, 2521, 4917, 2152, 3163, 6564, 7930, 4346, 5557, 4473, 684, 7750, 3433, 1399, 4748, 3471, 6335, 1346, 7696, 1625, 7675, 7108, 1171, 1113, 961, 1471, 5465, 4306, 7136, 3039, 7574, 7170, 5908, 6089, 4846, 1862]"
110,"[5029, 3017, 1113, 2601, 373, 5072, 6950, 4165, 6313, 439, 6703, 6089, 2826, 3760, 3841, 2895, 6373, 5464, 4971, 23, 562, 2391, 2584, 1592, 5357, 690, 6208, 3787, 5483, 1618, 2169, 4196, 4515, 4634, 5175, 2715, 375, 7042, 5901, 5781, 2437, 7087, 4232, 7699, 5186, 3248, 1482, 1987, 806, 4329, 4656, 5884, 6392, 2188, 2876, 2331, 7115, 5004, 2098, 7575, 7494, 3338, 6379, 2924, 4861, 2394, 2412, 1511, 7651, 6701, 2540, 2372, 1851, 340, 4539]","[7574, 2838, 5158, 7443, 2447, 4954, 6362, 2695, 1159, 155, 6328, 3159, 5460, 484, 7529, 6958, 7048, 1665, 6374, 7598, 6609, 2116, 2534, 6578, 6473, 405, 435, 6517, 2055, 5920, 1052, 7695, 6739, 3452, 4401, 7042, 2797, 6343, 2807, 1599, 3440, 559, 6873, 3570, 7390, 237, 1804, 2522, 5122, 2080, 1366, 1288, 0, 5097, 753, 869, 7307, 6486, 2099, 3838, 830, 6738, 6401, 5244, 224, 5042, 2325, 943, 3802, 2052, 4397, 287, 1438, 3019, 1765]"
111,"[2826, 4382, 2252, 4279, 576, 566, 1921, 2437, 4509, 2707, 48, 439, 5029, 7308, 2251, 5695, 4526, 7398, 4566, 7603, 4411, 4434, 2907, 4232, 7219, 5047, 2573, 3048, 2621, 7521, 7511, 1457, 3452, 3833, 1063, 6402, 2436, 6089, 7270, 4275, 6701, 5001, 1259, 6446, 7430, 4851, 4234, 4607, 627, 5418, 4720, 960, 1782, 2394, 3887, 1269, 5441, 513, 3240, 4494, 6745, 30, 5015, 7443, 1618, 215, 6757, 6776, 3610, 3787, 7107, 5796, 7503, 7606, 4672]","[1917, 6696, 6196, 1017, 7916, 6783, 5763, 7048, 1792, 4255, 1904, 5354, 4204, 4197, 559, 4966, 5523, 1908, 7099, 4329, 2288, 2353, 4674, 2050, 153, 5021, 3273, 2522, 507, 5916, 1944, 3714, 6037, 1537, 2447, 4954, 4599, 4008, 4868, 4434, 435, 2375, 7660, 680, 3749, 4326, 5500, 7375, 5557, 1599, 1578, 2769, 4945, 6776, 7217, 2116, 2325, 2307, 4671, 5059, 1348, 5473, 7574, 6129, 2114, 2466, 6137, 6992, 237, 2807, 3954, 6918, 1980, 13, 1775]"
112,"[5029, 113, 7219, 5441, 3693, 7823, 1364, 4795, 3289, 419, 3282, 7398, 1468, 3944, 6921, 3340, 6193, 6394, 760, 7549, 2826, 4100, 677, 6990, 1142, 5508, 5670, 3383, 2048, 3039, 4503, 3418, 1623, 7231, 5624, 7400, 3932, 4701, 4462, 2634, 4377, 3116, 6701, 6379, 4297, 3502, 6534, 2079, 3790, 1791, 3482, 4633, 672, 2251, 1556, 1210, 774, 2599, 5751, 267, 4315, 5350, 5023, 2578, 1879, 2365, 2955, 3086, 7336, 4758, 7319, 3784, 1347, 2184, 2516]","[4001, 3440, 5293, 7577, 373, 5034, 4966, 6739, 7004, 7750, 4832, 2447, 266, 900, 7574, 2930, 4428, 1358, 7688, 1931, 5919, 3110, 2596, 5460, 847, 6776, 271, 7733, 3749, 5021, 5984, 1503, 2099, 4969, 6873, 6178, 4908, 6472, 5122, 5656, 4954, 788, 1366, 808, 1314, 5095, 388, 4945, 3340, 30, 2165, 5508, 5576, 3882, 3790, 7643, 489, 1371, 819, 3464, 3212, 6703, 6918, 2338, 4495, 6422, 157, 4220, 3271, 1979, 2114, 1547, 3273, 1283, 538]"
113,"[2826, 3144, 5740, 3003, 3508, 1438, 227, 7051, 3069, 4648, 2436, 113, 6357, 6816, 1115, 1584, 6950, 3512, 5564, 2774, 299, 6394, 827, 5994, 4566, 7701, 7530, 2044, 3054, 3362, 622, 37, 4320, 5373, 5441, 6071, 677, 1969, 29, 3037, 5854, 6235, 841, 2251, 5827, 1504, 6193, 3089, 7517, 1371, 2145, 7443, 3452, 3338, 1782, 4699, 3629, 1063, 5067, 6701, 3594, 529, 662, 1519, 4340, 6739, 5277, 7336, 6430, 6717, 2738, 1580, 6921, 4318, 4517]","[3159, 6328, 1080, 3993, 7630, 3464, 4522, 5885, 2647, 5920, 4388, 4197, 1870, 2252, 4243, 2213, 4530, 4858, 237, 6187, 2587, 2088, 5523, 3882, 6873, 2052, 5500, 5059, 1218, 5097, 2987, 684, 6717, 2807, 1979, 3755, 2114, 6918, 1413, 6701, 358, 1261, 7374, 5273, 3289, 3697, 6688, 4966, 6468, 566, 2160, 6457, 3019, 6788, 5538, 6739, 2769, 1878, 7247, 1884, 3254, 373, 1475, 1931, 5904, 1606, 3340, 1206, 1280, 6024, 3199, 4871, 943, 4944, 1939]"
114,"[4279, 5004, 1804, 4073, 1186, 4529, 7075, 4699, 4320, 1679, 5711, 7931, 62, 7098, 4795, 4648, 1115, 4308, 7526, 5538, 2436, 5991, 1844, 5110, 4698, 5082, 6739, 1792, 6193, 2830, 1993, 2163, 560, 5958, 3202, 6337, 80, 141, 2225, 1063, 7076, 4371, 2421, 5961, 7164, 2851, 6295, 6374, 3864, 1841, 5504, 5337, 7286, 4809, 2972, 6089, 1872, 2000, 4206, 7443, 6701, 3552, 631, 3554, 5030, 1483, 4374, 5141, 4457, 22, 2025, 4074, 718, 2740, 1969]","[5542, 5774, 5735, 1699, 4954, 1665, 5508, 3087, 5354, 454, 943, 3159, 2353, 3440, 4434, 1870, 3066, 5681, 832, 1438, 2969, 6535, 416, 6983, 6783, 3572, 6314, 2452, 6269, 1599, 7193, 3784, 2930, 5523, 2812, 4945, 5658, 877, 6187, 3699, 4741, 7726, 3928, 3464, 2647, 3006, 4849, 2400, 6204, 529, 559, 66, 1979, 266, 3661, 2302, 1442, 4131, 5533, 5226, 5701, 847, 6392, 4527, 2044, 2601, 5367, 4148, 7374, 1748, 7836, 2184, 5343, 6923, 2606]"
115,"[2905, 123, 850, 6337, 677, 3953, 5884, 4607, 416, 3435, 4279, 2564, 1371, 6905, 6515, 3116, 4903, 2238, 6967, 3247, 3452, 7781, 6753, 5622, 6571, 1428, 3255, 6975, 6950, 6782, 1183, 5908, 1782, 4648, 5500, 2431, 338, 6193, 815, 3238, 4320, 7219, 5576, 671, 6411, 873, 1931, 2535, 3135, 1392, 6323, 613, 820, 904, 3661, 2930, 566, 2794, 1086, 3979, 4324, 1580, 3501, 1969, 1953, 4021, 672, 1917, 1216, 4966, 6924, 154, 5001, 3554, 4665]","[6739, 7459, 3572, 7920, 709, 679, 3383, 2768, 237, 6578, 4569, 25, 1249, 3552, 4741, 6900, 5647, 5533, 3506, 4527, 4992, 1034, 5039, 3605, 4292, 1641, 2192, 5508, 960, 2797, 3299, 1904, 4954, 4293, 3290, 4608, 7272, 4574, 4684, 3015, 7472, 6165, 1965, 3464, 4690, 2595, 850, 6208, 4401, 3749, 1456, 4908, 1442, 1953, 1951, 1438, 2054, 2647, 6269, 4131, 6010, 5576, 5711, 3932, 1272, 3482, 287, 4521, 1169, 4859, 1792, 2654, 5769, 7679, 6230]"
116,"[1392, 1535, 439, 1969, 1851, 6615, 2479, 474, 2120, 2152, 5343, 7703, 3629, 4320, 5142, 1675, 5125, 7572, 365, 1397, 3510, 1782, 4858, 2696, 1723, 2756, 3138, 6257, 6090, 5934, 1438, 2175, 3439, 2790, 3070, 4406, 6793, 3119, 7193, 3231, 4725, 5763, 6055, 1656, 4515, 5441, 3464, 1839, 6401, 6967, 1275, 7603, 1565, 6498, 3262, 4279, 5557, 3474, 4953, 2597, 6983, 5617, 105, 998, 1779, 3647, 4159, 5195, 2164, 416, 7740, 3504, 3010, 5701, 1412]","[1599, 2052, 6230, 1171, 1500, 7459, 6578, 2963, 7269, 3661, 1556, 4931, 7115, 5533, 6000, 2534, 1944, 2522, 5508, 960, 679, 6059, 6328, 1792, 808, 6515, 7658, 2114, 3699, 39, 2119, 765, 3636, 5468, 572, 6486, 3446, 5647, 2769, 6870, 1438, 3697, 900, 5735, 3116, 7695, 816, 503, 3176, 812, 2346, 4457, 6401, 2526, 2379, 2437, 237, 7327, 6010, 3113, 5538, 5059, 4382, 4858, 434, 3870, 3454, 1057, 4969, 4498, 6187, 5716, 2340, 7100, 5042]"
