fac_ui_no,fac_ui_yes,num_age,num_reprate,num_disrate,num_tenure,num_logwage,time,event
0.0,1.0,23.0,0.522,0.043,0.0,5.43808,10,1
0.0,1.0,26.0,0.429,0.036,2.0,5.63479,5,1
1.0,0.0,43.0,0.566,0.047,0.0,5.35659,11,0
0.0,1.0,44.0,0.3,0.025,1.0,5.99146,5,1
0.0,1.0,39.0,0.48,0.04,0.0,5.52146,18,1
0.0,1.0,36.0,0.469,0.039,0.0,5.54518,14,1
1.0,0.0,60.0,0.585,0.067,3.0,5.01064,1,1
1.0,0.0,27.0,0.531,0.044,6.0,5.42054,1,1
1.0,0.0,25.0,0.3,0.025,2.0,5.99146,1,1
0.0,1.0,35.0,0.3,0.025,3.0,5.99146,7,0
0.0,1.0,56.0,0.419,0.12,31.0,5.52146,6,1
0.0,1.0,22.0,0.419,0.12,4.0,5.52146,4,0
0.0,1.0,20.0,0.419,0.21,4.0,4.96284,6,0
0.0,1.0,20.0,0.419,0.182,1.0,5.10595,21,0
1.0,0.0,43.0,0.6,0.6,3.0,3.91202,3,0
1.0,0.0,31.0,0.419,0.222,1.0,4.90527,3,0
1.0,0.0,49.0,0.273,0.068,7.0,6.08677,3,0
0.0,1.0,24.0,0.273,0.068,3.0,6.08677,21,0
0.0,1.0,20.0,0.267,0.067,0.0,6.10925,20,0
0.0,1.0,42.0,0.419,0.164,2.0,5.20949,4,0
1.0,0.0,29.0,0.542,0.125,0.0,5.63479,3,1
0.0,1.0,23.0,0.542,0.175,2.0,5.29832,5,1
1.0,0.0,58.0,0.5,0.1,34.0,5.85793,1,1
1.0,0.0,24.0,0.542,0.122,0.0,5.66296,7,0
1.0,0.0,29.0,0.542,0.14,4.0,5.52146,2,1
1.0,0.0,46.0,0.542,0.125,13.0,5.63479,1,1
1.0,0.0,23.0,0.542,0.146,0.0,5.48064,2,1
0.0,1.0,49.0,0.52,0.182,6.0,5.61677,6,0
0.0,1.0,22.0,0.52,0.132,1.0,5.94017,2,1
0.0,1.0,49.0,0.52,0.25,4.0,5.29832,5,1
1.0,0.0,55.0,0.52,0.167,3.0,5.70378,3,1
1.0,0.0,25.0,0.52,0.2,0.0,5.52146,1,0
1.0,0.0,24.0,0.52,0.167,0.0,5.70378,2,1
0.0,1.0,28.0,0.418,0.102,10.0,6.19441,5,1
0.0,1.0,54.0,0.52,0.167,2.0,5.70378,8,0
0.0,1.0,21.0,0.52,0.167,1.0,5.70378,7,0
1.0,0.0,34.0,0.342,0.083,1.0,6.39693,7,1
1.0,0.0,22.0,0.52,0.26,1.0,4.49981,6,0
1.0,0.0,22.0,0.52,0.256,1.0,5.273,2,1
0.0,1.0,23.0,0.52,0.147,1.0,5.82895,4,0
0.0,1.0,29.0,0.52,0.196,3.0,5.54126,20,1
1.0,0.0,56.0,0.52,0.25,5.0,5.29832,3,1
0.0,1.0,23.0,0.52,0.143,2.0,5.85793,5,0
0.0,1.0,32.0,0.52,0.2,10.0,5.52146,6,0
1.0,0.0,33.0,0.52,0.222,2.0,5.4161,1,1
0.0,1.0,50.0,0.256,0.063,3.0,6.68461,6,1
1.0,0.0,26.0,0.52,0.147,3.0,5.82895,3,1
0.0,1.0,37.0,0.52,0.26,3.0,5.16479,15,0
0.0,1.0,23.0,0.52,0.133,1.0,5.92693,6,0
1.0,0.0,28.0,0.52,0.167,0.0,5.70378,3,0
1.0,0.0,36.0,0.52,0.2,1.0,5.52146,14,1
1.0,0.0,39.0,0.41,0.1,1.0,6.21461,6,0
1.0,0.0,42.0,0.342,0.083,10.0,6.39693,3,0
0.0,1.0,41.0,0.52,0.25,8.0,5.29832,23,0
0.0,1.0,44.0,0.2,0.025,12.0,6.39693,14,1
0.0,1.0,60.0,0.542,0.068,5.0,5.39363,7,1
0.0,1.0,30.0,0.542,0.082,0.0,5.21494,7,0
0.0,1.0,24.0,0.4,0.05,2.0,5.70378,7,0
1.0,0.0,23.0,0.542,0.111,3.0,4.90527,1,1
0.0,1.0,30.0,0.429,0.054,0.0,5.63479,11,0
1.0,0.0,57.0,0.542,0.12,11.0,4.82831,1,1
0.0,1.0,42.0,0.231,0.029,0.0,6.25383,3,1
1.0,0.0,28.0,0.542,0.12,1.0,4.82831,1,1
1.0,0.0,23.0,0.542,0.125,0.0,4.78749,1,1
0.0,1.0,35.0,0.329,0.041,12.0,5.8999,6,1
0.0,1.0,57.0,0.542,0.086,17.0,5.16479,7,0
0.0,1.0,58.0,0.542,0.094,8.0,5.07517,10,0
1.0,0.0,29.0,0.542,0.112,0.0,4.89784,1,0
0.0,1.0,22.0,0.3,0.038,2.0,5.99146,14,0
0.0,1.0,28.0,0.296,0.037,7.0,6.00635,7,1
0.0,1.0,26.0,0.5,0.125,1.0,5.24702,26,0
0.0,1.0,39.0,0.347,0.087,10.0,5.8861,5,0
0.0,1.0,27.0,0.5,0.125,0.0,4.78749,3,1
1.0,0.0,28.0,0.5,0.125,2.0,5.19296,3,1
0.0,1.0,33.0,0.325,0.081,1.0,5.95324,14,1
1.0,0.0,55.0,0.5,0.125,0.0,4.94164,3,0
0.0,1.0,30.0,0.5,0.125,7.0,5.52146,5,1
0.0,1.0,37.0,0.5,0.125,1.0,4.94164,26,0
0.0,1.0,50.0,0.179,0.045,22.0,6.55108,11,0
0.0,1.0,32.0,0.219,0.008,5.0,6.80239,2,0
1.0,0.0,32.0,0.386,0.014,3.0,6.23441,10,1
0.0,1.0,36.0,0.197,0.007,0.0,6.90776,5,0
1.0,0.0,20.0,0.52,0.047,0.0,5.01064,12,1
0.0,1.0,24.0,0.52,0.028,2.0,5.52146,11,0
0.0,1.0,35.0,0.438,0.016,3.0,6.10925,5,0
1.0,0.0,37.0,0.493,0.018,1.0,5.99146,1,1
1.0,0.0,36.0,0.52,0.02,0.0,5.85793,2,1
1.0,0.0,24.0,0.52,0.021,1.0,5.79909,4,0
0.0,1.0,27.0,0.394,0.014,5.0,6.21461,4,0
1.0,0.0,27.0,0.52,0.023,0.0,5.70378,3,1
0.0,1.0,35.0,0.328,0.012,4.0,6.39693,7,1
1.0,0.0,28.0,0.328,0.012,1.0,6.39693,5,1
1.0,0.0,38.0,0.394,0.014,5.0,6.21461,11,1
1.0,0.0,25.0,0.419,0.015,0.0,6.15273,1,1
1.0,0.0,26.0,0.52,0.023,0.0,5.70378,1,1
0.0,1.0,21.0,0.52,0.027,1.0,5.55683,10,0
1.0,0.0,23.0,0.52,0.035,0.0,5.29832,2,1
0.0,1.0,39.0,0.52,0.025,2.0,5.63479,14,1
1.0,0.0,29.0,0.161,0.04,10.0,6.79122,1,1
0.0,1.0,45.0,0.565,0.141,1.0,5.01064,4,0
1.0,0.0,50.0,0.368,0.092,31.0,5.96358,3,1
0.0,1.0,23.0,0.358,0.089,1.0,5.99146,6,0
1.0,0.0,29.0,0.565,0.141,5.0,4.96981,1,1
1.0,0.0,20.0,0.565,0.141,0.0,5.29832,2,1
0.0,1.0,33.0,0.223,0.056,12.0,6.46147,4,1
0.0,1.0,48.0,0.312,0.078,13.0,6.12687,21,1
0.0,1.0,37.0,0.565,0.141,1.0,5.19296,17,1
0.0,1.0,37.0,0.565,0.141,0.0,5.29832,7,0
0.0,1.0,27.0,0.358,0.089,8.0,5.99146,7,0
0.0,1.0,35.0,0.403,0.101,0.0,5.87212,11,0
1.0,0.0,38.0,0.461,0.115,4.0,5.73657,1,1
0.0,1.0,37.0,0.6,0.15,5.0,5.61677,1,1
1.0,0.0,33.0,0.303,0.076,0.0,6.52209,3,1
1.0,0.0,23.0,0.6,0.15,0.0,5.01064,1,1
1.0,0.0,45.0,0.207,0.052,3.0,6.90375,11,0
1.0,0.0,32.0,0.487,0.122,1.0,6.04737,4,1
1.0,0.0,20.0,0.6,0.15,0.0,4.86753,4,1
1.0,0.0,25.0,0.458,0.114,0.0,6.10925,5,1
0.0,1.0,31.0,0.6,0.15,4.0,5.48064,11,1
0.0,1.0,26.0,0.557,0.139,1.0,5.9135,12,0
0.0,1.0,22.0,0.458,0.114,4.0,6.10925,3,1
1.0,0.0,20.0,0.6,0.15,1.0,4.82831,3,1
0.0,1.0,36.0,0.357,0.089,15.0,6.35784,15,1
1.0,0.0,33.0,0.264,0.034,1.0,6.07535,2,1
1.0,0.0,24.0,0.52,0.107,1.0,4.94164,2,1
1.0,0.0,23.0,0.52,0.094,0.0,5.07517,1,1
0.0,1.0,27.0,0.267,0.035,3.0,6.06379,5,1
1.0,0.0,23.0,0.383,0.05,0.0,5.70378,2,1
1.0,0.0,26.0,0.52,0.068,0.0,5.39363,1,1
1.0,0.0,21.0,0.426,0.056,1.0,5.59842,4,1
0.0,1.0,38.0,0.52,0.115,3.0,4.86753,2,1
1.0,0.0,29.0,0.52,0.075,0.0,5.29832,4,1
0.0,1.0,35.0,0.288,0.038,1.0,5.99146,7,0
1.0,0.0,35.0,0.52,0.075,9.0,5.29832,11,0
1.0,0.0,25.0,0.65,0.216,0.0,4.78749,2,1
0.0,1.0,24.0,0.65,0.216,0.0,5.61677,2,0
0.0,1.0,41.0,0.51,0.17,9.0,5.99146,17,0
0.0,1.0,33.0,0.51,0.17,3.0,5.99146,16,1
0.0,1.0,32.0,0.34,0.113,7.0,6.39693,6,0
0.0,1.0,39.0,0.34,0.113,20.0,6.39693,3,0
0.0,1.0,31.0,0.65,0.216,2.0,5.01064,27,0
1.0,0.0,42.0,0.204,0.068,15.0,6.90776,5,1
0.0,1.0,38.0,0.567,0.189,2.0,5.8861,1,1
1.0,0.0,32.0,0.65,0.216,1.0,5.01064,1,1
0.0,1.0,34.0,0.583,0.194,3.0,5.85793,3,0
1.0,0.0,53.0,0.17,0.057,0.0,7.09008,2,1
1.0,0.0,28.0,0.583,0.194,0.0,5.85793,2,1
0.0,1.0,46.0,0.691,0.23,2.0,4.21951,17,0
0.0,1.0,36.0,0.408,0.136,0.0,6.21461,3,1
0.0,1.0,35.0,0.453,0.151,1.0,6.10925,10,1
0.0,1.0,49.0,0.65,0.216,0.0,4.60517,17,0
0.0,1.0,39.0,0.5,0.037,4.0,4.89784,14,0
0.0,1.0,37.0,0.46,0.02,11.0,5.52146,8,0
0.0,1.0,49.0,0.23,0.01,7.0,6.21461,14,0
1.0,0.0,21.0,0.487,0.021,0.0,5.46383,7,1
1.0,0.0,59.0,0.128,0.006,0.0,6.80239,12,1
0.0,1.0,25.0,0.5,0.04,1.0,4.82831,4,1
0.0,1.0,56.0,0.209,0.009,25.0,6.30992,13,0
0.0,1.0,41.0,0.242,0.011,9.0,6.16331,2,1
0.0,1.0,28.0,0.288,0.013,2.0,5.99146,5,1
0.0,1.0,30.0,0.269,0.012,5.0,6.05678,2,1
1.0,0.0,20.0,0.5,0.033,0.0,5.01064,2,1
1.0,0.0,37.0,0.442,0.019,4.0,5.56068,1,1
1.0,0.0,30.0,0.5,0.031,1.0,5.07517,7,1
1.0,0.0,39.0,0.5,0.025,0.0,5.3033,8,0
0.0,1.0,38.0,0.46,0.02,12.0,5.52146,12,0
1.0,0.0,52.0,0.399,0.017,3.0,5.66296,7,1
0.0,1.0,54.0,0.5,0.033,0.0,5.01064,9,0
0.0,1.0,38.0,0.115,0.005,6.0,6.90776,11,0
1.0,0.0,37.0,0.23,0.01,13.0,6.21461,5,1
1.0,0.0,24.0,0.553,0.04,0.0,5.29832,2,1
0.0,1.0,34.0,0.5,0.023,0.0,5.85793,12,0
1.0,0.0,27.0,0.553,0.032,1.0,5.52146,1,1
1.0,0.0,42.0,0.5,0.023,1.0,5.85793,4,1
1.0,0.0,47.0,0.25,0.011,3.0,6.55108,1,1
1.0,0.0,20.0,0.389,0.018,0.0,6.10925,7,1
0.0,1.0,36.0,0.553,0.036,0.0,5.39363,9,1
0.0,1.0,35.0,0.324,0.015,6.0,6.29157,5,1
1.0,0.0,21.0,0.553,0.027,0.0,5.70378,1,1
1.0,0.0,23.0,0.553,0.032,0.0,5.52146,1,1
0.0,1.0,38.0,0.515,0.024,13.0,5.82895,2,1
0.0,1.0,26.0,0.553,0.027,1.0,5.70378,3,1
1.0,0.0,35.0,0.553,0.027,6.0,5.70378,8,1
0.0,1.0,26.0,0.553,0.04,8.0,5.29832,9,0
1.0,0.0,57.0,0.553,0.026,1.0,5.73657,5,1
0.0,1.0,29.0,0.438,0.02,0.0,5.99146,15,1
1.0,0.0,29.0,0.553,0.03,2.0,5.59842,1,1
0.0,1.0,42.0,0.325,0.015,2.0,6.28786,8,0
1.0,0.0,23.0,0.553,0.064,0.0,4.82831,2,1
0.0,1.0,53.0,0.25,0.011,19.0,6.55108,5,0
0.0,1.0,33.0,0.351,0.016,3.0,6.21261,3,1
0.0,1.0,39.0,0.11,0.044,3.0,7.24423,7,1
1.0,0.0,26.0,0.5,0.2,4.0,5.56068,1,1
0.0,1.0,58.0,0.5,0.2,4.0,4.90527,27,0
1.0,0.0,42.0,0.5,0.2,0.0,5.70378,2,1
1.0,0.0,23.0,0.5,0.2,0.0,4.97673,5,0
1.0,0.0,37.0,0.237,0.095,2.0,6.47697,3,1
0.0,1.0,45.0,0.52,0.156,7.0,5.07517,7,0
1.0,0.0,25.0,0.405,0.045,3.0,6.31897,4,0
0.0,1.0,37.0,0.346,0.038,5.0,6.47697,3,0
0.0,1.0,38.0,0.52,0.135,12.0,5.22036,17,0
0.0,1.0,39.0,0.52,0.125,1.0,5.29832,4,0
0.0,1.0,37.0,0.5,0.056,11.0,6.10925,8,0
0.0,1.0,58.0,0.52,0.142,5.0,5.17048,17,1
0.0,1.0,33.0,0.186,0.056,0.0,6.90776,3,0
0.0,1.0,24.0,0.5,0.15,1.0,5.85793,9,0
0.0,1.0,37.0,0.5,0.15,2.0,5.52146,6,0
0.0,1.0,52.0,0.155,0.047,24.0,7.09008,13,0
1.0,0.0,27.0,0.372,0.112,1.0,6.21461,1,1
0.0,1.0,29.0,0.233,0.07,1.0,6.68461,9,0
0.0,1.0,36.0,0.465,0.14,1.0,5.99146,6,1
0.0,1.0,30.0,0.465,0.14,8.0,5.99146,19,1
1.0,0.0,31.0,0.5,0.15,0.0,5.07517,7,1
0.0,1.0,22.0,0.5,0.15,2.0,5.19296,9,1
0.0,1.0,33.0,0.5,0.15,1.0,5.67332,20,0
0.0,1.0,32.0,0.5,0.15,2.0,5.61677,8,1
1.0,0.0,38.0,0.5,0.15,8.0,5.84644,1,1
1.0,0.0,37.0,0.5,0.1,4.0,5.29832,2,1
0.0,1.0,27.0,0.368,0.074,2.0,6.01127,5,0
0.0,1.0,43.0,0.5,0.1,5.0,5.24702,8,1
1.0,0.0,21.0,0.5,0.1,0.0,5.39363,2,1
0.0,1.0,57.0,0.5,0.1,0.0,5.52146,4,0
1.0,0.0,24.0,0.5,0.1,2.0,5.07517,3,1
1.0,0.0,38.0,0.5,0.1,0.0,5.01064,16,0
0.0,1.0,42.0,0.5,0.1,0.0,5.29832,4,0
1.0,0.0,21.0,0.5,0.1,0.0,5.01064,3,0
1.0,0.0,24.0,0.5,0.1,0.0,5.24702,21,0
0.0,1.0,53.0,0.361,0.072,1.0,6.02828,7,1
0.0,1.0,48.0,0.5,0.1,0.0,5.70378,3,0
1.0,0.0,39.0,0.468,0.034,17.0,5.69373,1,1
0.0,1.0,23.0,0.591,0.063,2.0,5.07517,23,1
0.0,1.0,25.0,0.463,0.033,0.0,5.70378,3,0
1.0,0.0,39.0,0.591,0.083,0.0,4.78749,2,1
0.0,1.0,57.0,0.591,0.045,0.0,5.39363,11,0
1.0,0.0,29.0,0.591,0.056,0.0,5.19296,4,0
1.0,0.0,38.0,0.591,0.05,3.0,5.29832,2,1
0.0,1.0,20.0,0.591,0.063,0.0,5.07517,5,0
0.0,1.0,21.0,0.591,0.066,0.0,5.02388,6,0
0.0,1.0,30.0,0.463,0.033,2.0,5.70378,2,0
1.0,0.0,23.0,0.591,0.045,2.0,5.39363,3,1
0.0,1.0,33.0,0.591,0.045,2.0,5.39363,9,0
1.0,0.0,25.0,0.312,0.022,1.0,6.09807,1,1
1.0,0.0,39.0,0.52,0.01,1.0,5.29832,3,1
1.0,0.0,53.0,0.431,0.004,20.0,6.10925,1,1
1.0,0.0,35.0,0.52,0.012,1.0,5.0814,7,1
0.0,1.0,37.0,0.52,0.007,0.0,5.70378,7,1
1.0,0.0,40.0,0.462,0.005,12.0,6.04025,12,0
0.0,1.0,44.0,0.194,0.002,5.0,6.90776,15,1
0.0,1.0,37.0,0.194,0.002,6.0,6.90776,2,1
0.0,1.0,34.0,0.52,0.01,1.0,5.34711,1,1
0.0,1.0,60.0,0.55,0.025,2.0,5.29832,14,0
0.0,1.0,22.0,0.55,0.017,3.0,5.70378,1,1
0.0,1.0,20.0,0.55,0.033,0.0,5.01064,3,0
0.0,1.0,25.0,0.55,0.02,1.0,5.52146,8,0
1.0,0.0,38.0,0.5,0.25,4.0,5.29832,8,0
1.0,0.0,52.0,0.5,0.25,1.0,5.16479,1,1
1.0,0.0,30.0,0.5,0.25,0.0,5.78383,6,0
0.0,1.0,21.0,0.5,0.25,1.0,5.82895,14,1
0.0,1.0,37.0,0.346,0.173,3.0,6.21461,9,1
0.0,1.0,37.0,0.346,0.173,7.0,6.21461,9,0
1.0,0.0,37.0,0.433,0.216,16.0,5.99146,9,0
0.0,1.0,35.0,0.5,0.25,0.0,5.52146,11,1
1.0,0.0,26.0,0.5,0.25,0.0,5.01064,5,1
1.0,0.0,27.0,0.5,0.25,0.0,5.22036,2,1
0.0,1.0,43.0,0.5,0.25,1.0,5.63479,11,0
0.0,1.0,26.0,0.5,0.25,0.0,4.75359,13,1
1.0,0.0,20.0,0.5,0.25,1.0,5.29832,2,1
1.0,0.0,33.0,0.624,0.125,5.0,5.39363,1,1
0.0,1.0,55.0,0.513,0.103,23.0,5.61677,9,1
0.0,1.0,41.0,0.201,0.04,0.0,6.55108,4,1
0.0,1.0,37.0,0.624,0.125,4.0,5.28827,1,1
0.0,1.0,44.0,0.408,0.082,2.0,5.84644,8,1
1.0,0.0,25.0,0.47,0.094,5.0,5.70378,5,1
1.0,0.0,42.0,0.353,0.071,1.0,5.99146,7,1
1.0,0.0,24.0,0.463,0.231,1.0,5.99146,2,0
0.0,1.0,59.0,0.5,0.25,5.0,5.29832,18,1
0.0,1.0,28.0,0.37,0.185,6.0,6.21461,9,1
0.0,1.0,20.0,0.5,0.25,0.0,5.70378,2,0
0.0,1.0,28.0,0.5,0.25,0.0,5.70378,6,0
0.0,1.0,44.0,0.45,0.225,23.0,6.01859,8,0
1.0,0.0,26.0,0.463,0.231,1.0,5.99146,2,1
0.0,1.0,45.0,0.5,0.25,1.0,5.70378,3,0
1.0,0.0,22.0,0.5,0.167,0.0,4.09434,2,0
0.0,1.0,30.0,0.5,0.15,0.0,5.29832,4,1
0.0,1.0,40.0,0.5,0.15,0.0,4.94164,5,1
0.0,1.0,22.0,0.5,0.15,1.0,5.29832,2,1
1.0,0.0,46.0,0.5,0.15,4.0,4.78749,1,1
1.0,0.0,33.0,0.236,0.071,3.0,6.55108,2,1
1.0,0.0,22.0,0.471,0.141,0.0,5.85793,3,1
0.0,1.0,59.0,0.487,0.05,2.0,5.70378,6,0
0.0,1.0,27.0,0.5,0.06,2.0,5.52146,14,0
1.0,0.0,22.0,0.5,0.075,1.0,5.29832,4,1
1.0,0.0,21.0,0.417,0.043,4.0,5.85793,2,1
0.0,1.0,44.0,0.292,0.03,0.0,6.21461,3,1
1.0,0.0,41.0,0.333,0.166,0.0,6.30992,3,1
1.0,0.0,43.0,0.488,0.244,2.0,5.92693,1,1
0.0,1.0,55.0,0.153,0.076,0.0,7.09008,10,0
1.0,0.0,27.0,0.321,0.161,0.0,6.34564,1,1
0.0,1.0,32.0,0.153,0.076,1.0,7.09008,3,1
1.0,0.0,42.0,0.166,0.083,0.0,7.00307,3,0
1.0,0.0,21.0,0.52,0.26,0.0,5.76832,7,0
0.0,1.0,32.0,0.52,0.26,1.0,5.16479,17,1
1.0,0.0,23.0,0.52,0.26,0.0,5.70378,7,1
1.0,0.0,29.0,0.52,0.26,2.0,5.19296,15,1
0.0,1.0,32.0,0.166,0.083,4.0,7.00307,16,1
1.0,0.0,42.0,0.458,0.229,3.0,5.99146,1,1
0.0,1.0,30.0,0.203,0.102,3.0,6.80239,13,1
0.0,1.0,22.0,0.52,0.26,3.0,5.52146,2,0
1.0,0.0,21.0,0.52,0.26,1.0,5.01064,8,1
0.0,1.0,61.0,0.465,0.116,5.0,6.02587,14,1
0.0,1.0,30.0,0.52,0.13,2.0,5.56068,13,1
1.0,0.0,33.0,0.52,0.13,2.0,5.24175,10,1
0.0,1.0,36.0,0.52,0.13,12.0,5.64897,7,1
0.0,1.0,35.0,0.52,0.13,1.0,5.33754,27,0
0.0,1.0,55.0,0.52,0.13,12.0,5.2933,5,0
1.0,0.0,24.0,0.52,0.13,0.0,4.81218,10,1
1.0,0.0,38.0,0.52,0.13,1.0,5.19296,3,1
1.0,0.0,36.0,0.52,0.13,6.0,4.91998,5,1
1.0,0.0,24.0,0.52,0.13,5.0,4.79579,11,0
1.0,0.0,31.0,0.52,0.13,1.0,4.95583,4,0
1.0,0.0,25.0,0.301,0.075,0.0,6.4599,1,1
1.0,0.0,24.0,0.52,0.13,1.0,5.78996,1,1
1.0,0.0,45.0,0.52,0.13,3.0,5.42495,3,0
0.0,1.0,37.0,0.52,0.13,2.0,5.19296,5,1
1.0,0.0,25.0,0.508,0.127,0.0,5.93754,2,1
1.0,0.0,37.0,0.52,0.13,0.0,4.75359,9,1
1.0,0.0,25.0,0.52,0.13,0.0,5.71373,1,1
1.0,0.0,31.0,0.338,0.085,1.0,6.34212,1,1
0.0,1.0,30.0,0.52,0.13,1.0,5.02388,8,0
1.0,0.0,36.0,0.508,0.127,1.0,5.93754,5,0
1.0,0.0,41.0,0.508,0.127,5.0,5.93754,2,1
0.0,1.0,32.0,0.338,0.085,13.0,6.34212,2,1
0.0,1.0,53.0,0.327,0.082,30.0,6.37502,4,0
0.0,1.0,38.0,0.439,0.11,15.0,6.08222,4,1
1.0,0.0,47.0,0.52,0.13,0.0,5.79301,2,1
1.0,0.0,44.0,0.52,0.13,3.0,4.49981,3,0
0.0,1.0,27.0,0.52,0.13,1.0,5.42495,1,1
1.0,0.0,25.0,0.52,0.13,0.0,5.46806,7,0
0.0,1.0,21.0,0.483,0.121,3.0,5.98645,9,1
1.0,0.0,54.0,0.52,0.13,0.0,4.84419,6,1
1.0,0.0,20.0,0.52,0.13,0.0,5.11199,6,0
0.0,1.0,35.0,0.52,0.13,1.0,5.46806,5,0
1.0,0.0,26.0,0.52,0.13,4.0,5.58725,5,1
0.0,1.0,31.0,0.478,0.119,2.0,5.99894,7,1
1.0,0.0,33.0,0.363,0.091,9.0,6.27288,3,0
0.0,1.0,37.0,0.406,0.102,5.0,6.16121,17,0
1.0,0.0,23.0,0.52,0.13,4.0,5.80513,2,1
0.0,1.0,28.0,0.451,0.113,1.0,6.05444,2,1
0.0,1.0,51.0,0.52,0.13,13.0,5.85793,13,0
0.0,1.0,39.0,0.214,0.053,2.0,6.80239,2,1
0.0,1.0,30.0,0.52,0.13,2.0,5.1358,14,1
0.0,1.0,38.0,0.406,0.102,4.0,6.16121,5,1
0.0,1.0,30.0,0.52,0.13,1.0,5.46806,13,0
0.0,1.0,43.0,0.451,0.113,2.0,6.05444,19,1
1.0,0.0,30.0,0.32,0.08,2.0,6.39859,1,1
1.0,0.0,33.0,0.338,0.085,3.0,6.34212,2,1
1.0,0.0,46.0,0.52,0.13,1.0,4.84419,25,1
1.0,0.0,32.0,0.52,0.13,0.0,5.64897,3,1
1.0,0.0,36.0,0.203,0.051,2.0,6.8533,2,1
0.0,1.0,44.0,0.52,0.208,4.0,5.33754,5,0
1.0,0.0,35.0,0.423,0.169,6.0,6.29157,5,1
0.0,1.0,23.0,0.52,0.208,2.0,4.95583,4,0
0.0,1.0,50.0,0.52,0.208,1.0,4.91265,1,1
1.0,0.0,22.0,0.52,0.208,3.0,5.36129,3,0
1.0,0.0,35.0,0.52,0.208,1.0,5.42495,9,1
0.0,1.0,29.0,0.52,0.208,0.0,5.24175,3,0
0.0,1.0,61.0,0.52,0.208,23.0,5.52545,27,0
1.0,0.0,31.0,0.52,0.208,0.0,5.18739,3,0
0.0,1.0,41.0,0.434,0.174,15.0,6.2653,3,1
0.0,1.0,26.0,0.52,0.208,2.0,5.57973,5,0
1.0,0.0,29.0,0.52,0.208,6.0,5.54518,1,1
0.0,1.0,26.0,0.507,0.203,1.0,6.10925,4,0
0.0,1.0,47.0,0.52,0.208,0.0,5.93754,3,0
1.0,0.0,29.0,0.52,0.208,1.0,5.93754,2,1
0.0,1.0,44.0,0.301,0.121,0.0,6.63068,5,0
0.0,1.0,41.0,0.402,0.161,0.0,6.34212,3,1
0.0,1.0,48.0,0.52,0.208,28.0,6.07764,11,0
0.0,1.0,21.0,0.52,0.208,2.0,5.1299,12,0
0.0,1.0,37.0,0.438,0.175,7.0,6.25575,14,0
0.0,1.0,53.0,0.52,0.208,1.0,5.24175,15,0
0.0,1.0,26.0,0.52,0.208,0.0,5.99396,3,1
0.0,1.0,41.0,0.267,0.133,19.0,6.39192,7,0
1.0,0.0,36.0,0.48,0.24,3.0,4.77068,4,1
1.0,0.0,53.0,0.224,0.112,3.0,6.56527,2,1
1.0,0.0,49.0,0.243,0.122,4.0,6.48311,2,1
1.0,0.0,34.0,0.48,0.24,1.0,4.95583,3,0
0.0,1.0,35.0,0.464,0.232,12.0,5.83773,3,0
0.0,1.0,31.0,0.195,0.097,8.0,6.70441,18,1
1.0,0.0,42.0,0.416,0.208,2.0,5.94803,1,1
0.0,1.0,23.0,0.48,0.24,1.0,5.80513,1,0
0.0,1.0,27.0,0.48,0.24,2.0,5.1358,16,1
0.0,1.0,41.0,0.42,0.21,7.0,5.93754,3,1
1.0,0.0,40.0,0.467,0.233,2.0,5.83188,1,1
0.0,1.0,47.0,0.48,0.24,2.0,5.46806,11,0
0.0,1.0,49.0,0.21,0.105,0.0,6.63068,3,0
0.0,1.0,51.0,0.48,0.24,7.0,5.24175,11,0
0.0,1.0,61.0,0.305,0.153,25.0,6.25575,12,0
0.0,1.0,61.0,0.293,0.147,40.0,6.29711,2,0
0.0,1.0,61.0,0.48,0.24,7.0,4.95583,8,0
0.0,1.0,23.0,0.48,0.24,3.0,5.64897,5,1
1.0,0.0,28.0,0.48,0.24,0.0,4.95583,1,1
1.0,0.0,39.0,0.48,0.24,0.0,4.84419,6,1
1.0,0.0,31.0,0.336,0.168,3.0,6.16121,1,1
1.0,0.0,49.0,0.48,0.24,2.0,5.80513,3,0
1.0,0.0,56.0,0.296,0.148,36.0,6.28786,9,0
1.0,0.0,27.0,0.42,0.21,0.0,5.93754,2,1
0.0,1.0,35.0,0.467,0.233,2.0,5.83188,5,1
0.0,1.0,44.0,0.42,0.21,5.0,5.93754,4,0
0.0,1.0,24.0,0.224,0.112,2.0,6.56527,4,1
0.0,1.0,20.0,0.48,0.24,1.0,4.77068,13,1
0.0,1.0,41.0,0.21,0.105,0.0,6.63068,5,1
1.0,0.0,20.0,0.48,0.24,0.0,4.95583,3,1
0.0,1.0,43.0,0.336,0.168,20.0,6.16121,15,0
1.0,0.0,27.0,0.291,0.146,2.0,6.30445,1,1
1.0,0.0,23.0,0.48,0.24,0.0,5.80513,2,0
1.0,0.0,37.0,0.35,0.175,2.0,6.1203,12,0
1.0,0.0,35.0,0.21,0.105,15.0,6.63068,2,1
0.0,1.0,36.0,0.336,0.168,10.0,6.16121,2,1
1.0,0.0,30.0,0.48,0.24,0.0,5.46806,7,0
0.0,1.0,50.0,0.48,0.24,17.0,5.69036,14,0
0.0,1.0,38.0,0.48,0.24,5.0,5.64897,7,0
0.0,1.0,35.0,0.258,0.129,1.0,6.42325,7,0
